increment,branch,stress_component,order,directions,direction_pattern,step_factor,step,fd_value,fd_value_normalized,invariant_across_stencil,oti_derivative,reference_classification,nominal_branch,node_branches,branch_consistent,min_branch_margin,min_branch_margin_unavailable_reason,admissible,rejection_reason
1,elastic,4,4,1|1|1|1,repeated,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,4,4,1|1|1|1,repeated,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,4,4,1|1|1|1,repeated,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,4,4,1|1|1|1,repeated,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,4,4,1|1|1|1,repeated,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,4,4,1|1|1|1,repeated,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,4,4,1|1|1|1,repeated,0.125,5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,4,4,1|1|1|1,repeated,0.0625,2.5e-06,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,1,3,1|1|2,mixed,16.0,0.00064,208447470401.16757,0.8685311266715315,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,1,3,1|1|2,mixed,8.0,0.00032,-271168922383.3339,-1.129870509930558,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,1,3,1|1|2,mixed,4.0,0.00016,-23322317870.794754,-0.09717632446164481,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,1,3,1|1|2,mixed,2.0,8e-05,14218766.88720572,5.924486203002384e-05,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,1,3,1|1|2,mixed,1.0,4e-05,-1.0555648803710938,-4.398187001546224e-12,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,1,3,1|1|2,mixed,0.5,2e-05,7.9999237060546875,3.333301544189454e-11,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,1,3,1|1|2,mixed,0.25,1e-05,-6.4212646484375,-2.6755269368489585e-11,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,1,3,1|1|2,mixed,0.125,5e-06,-17.5791015625,-7.324625651041667e-11,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,1,3,1|1|2,mixed,0.0625,2.5e-06,2080.5859375,8.669108072916669e-09,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,2,3,1|1|2,mixed,16.0,0.00064,-190860027685.52493,-0.7952501153563539,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,2,3,1|1|2,mixed,8.0,0.00032,251443139743.41473,1.0476797489308949,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,2,3,1|1|2,mixed,4.0,0.00016,24297085669.462803,0.10123785695609502,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,2,3,1|1|2,mixed,2.0,8e-05,-12027901.918317199,-5.011625799298833e-05,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,2,3,1|1|2,mixed,1.0,4e-05,0.03040027618408203,1.2666781743367512e-13,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,2,3,1|1|2,mixed,0.5,2e-05,0.2884845733642578,1.2020190556844076e-12,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,2,3,1|1|2,mixed,0.25,1e-05,0.172882080078125,7.203420003255208e-13,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,2,3,1|1|2,mixed,0.125,5e-06,3.98736572265625,1.661402384440104e-11,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,2,3,1|1|2,mixed,0.0625,2.5e-06,2.6676025390625,1.1115010579427084e-11,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,3,3,1|1|2,mixed,16.0,0.00064,-17587442715.642487,-0.07328101131517703,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,3,3,1|1|2,mixed,8.0,0.00032,19725782639.922012,0.08219076099967505,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,3,3,1|1|2,mixed,4.0,0.00016,-974767798.6788659,-0.004061532494495275,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,3,3,1|1|2,mixed,2.0,8e-05,-2190864.6548918486,-9.128602728716037e-06,False,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,3,3,1|1|2,mixed,1.0,4e-05,0.12374544143676758,5.156060059865315e-13,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,3,3,1|1|2,mixed,0.5,2e-05,-0.13235855102539062,-5.514939626057944e-13,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,3,3,1|1|2,mixed,0.25,1e-05,12.124114990234375,5.051714579264323e-11,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,3,3,1|1|2,mixed,0.125,5e-06,8.73291015625,3.638712565104167e-11,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,3,3,1|1|2,mixed,0.0625,2.5e-06,-259.328125,-1.0805338541666667e-09,False,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,4,3,1|1|2,mixed,16.0,0.00064,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,4,3,1|1|2,mixed,8.0,0.00032,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,4,3,1|1|2,mixed,4.0,0.00016,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,4,3,1|1|2,mixed,2.0,8e-05,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic|inelastic,False,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",False,"stencil left the nominal 'elastic' branch (nodes reached 'inelastic'), so the difference spans a non-smooth branch boundary"
1,elastic,4,3,1|1|2,mixed,1.0,4e-05,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,4,3,1|1|2,mixed,0.5,2e-05,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
1,elastic,4,3,1|1|2,mixed,0.25,1e-05,0.0,0.0,True,0.0,expected_zero_independently_supported,elastic,elastic,True,,"UMAT_PCLK does not store a signed yield-function value in STATEV, so no distance to the branch surface is available",True,
